"","Var1","Var2","correlation","abs_cor"
"10433","PF_avg_Team2","FTP_Team2",-0.121925683996682,0.121925683996682
"13133","FTP_Team2","PF_avg_Team2",-0.121925683996682,0.121925683996682
"665","TR_diff","Seed_Pre_Team2",0.12191952616716,0.12191952616716
"16325","Seed_Pre_Team2","TR_diff",0.12191952616716,0.12191952616716
"15348","FTP_diff_diff","FGP3_diff_diff",0.12191224484028,0.12191224484028
"15753","FGP3_diff_diff","FTP_diff_diff",0.12191224484028,0.12191224484028
"12354","FTP_diff","TO_avg_opp_Team2",0.121787736965857,0.121787736965857
"15459","TO_avg_opp_Team2","FTP_diff",0.121787736965857,0.121787736965857
"3099","Neutral_won_prob_diff","FGP_diff_Team1",0.121684670311025,0.121684670311025
"14439","FGP_diff_Team1","Neutral_won_prob_diff",0.121684670311025,0.121684670311025
"13044","OR_percent_diff","BLK_avg_Team2",-0.121649863376865,0.121649863376865
"16824","BLK_avg_Team2","OR_percent_diff",-0.121649863376865,0.121649863376865
"291","FGM_avg_Team1","Seed_Diff_Team1",-0.121640143582994,0.121640143582994
"2451","Seed_Diff_Team1","FGM_avg_Team1",-0.121640143582994,0.121640143582994
"10725","OR_diff","FTP_diff_Team2",0.121629782571004,0.121629782571004
"15855","FTP_diff_Team2","OR_diff",0.121629782571004,0.121629782571004
"7816","Neutral_won_prob_Team2","Score_avg_opp_Team2",-0.121526421146801,0.121526421146801
"8626","Score_avg_opp_Team2","Neutral_won_prob_Team2",-0.121526421146801,0.121526421146801
"4335","DR_diff","FTP_opp_Team1",-0.121451556303282,0.121451556303282
"16080","FTP_opp_Team1","DR_diff",-0.121451556303282,0.121451556303282
"7294","TR_avg_diff_Team2","Games_Team2",0.121406752486389,0.121406752486389
"11614","Games_Team2","TR_avg_diff_Team2",0.121406752486389,0.121406752486389
"2719","PF_opp_diff","FGA_avg_Team1",0.121226385078087,0.121226385078087
"18244","FGA_avg_Team1","PF_opp_diff",0.121226385078087,0.121226385078087
"12365","AST_diff","TO_avg_opp_Team2",-0.121171456032259,0.121171456032259
"16955","TO_avg_opp_Team2","AST_diff",-0.121171456032259,0.121171456032259
"2340","FGP3_diff_Team1","Neutral_won_prob_Team1",0.121104788883154,0.121104788883154
"3690","Neutral_won_prob_Team1","FGP3_diff_Team1",0.121104788883154,0.121104788883154
"6923","TR_diff_diff","PF_avg_Team1",-0.121066888333557,0.121066888333557
"16643","PF_avg_Team1","TR_diff_diff",-0.121066888333557,0.121066888333557
"6930","AST_to_SCORE_diff","PF_avg_Team1",-0.121060754700854,0.121060754700854
"17595","PF_avg_Team1","AST_to_SCORE_diff",-0.121060754700854,0.121060754700854
"9463","FTP_diff_Team2","FGM3_avg_Team2",0.121006789957086,0.121006789957086
"10678","FGM3_avg_Team2","FTP_diff_Team2",0.121006789957086,0.121006789957086
"9648","TO_opp_diff","FGA3_avg_Team2",0.120997012911212,0.120997012911212
"17343","FGA3_avg_Team2","TO_opp_diff",0.120997012911212,0.120997012911212
"11530","Away_won_prob_diff","TR_avg_opp_Team2",0.12095112717905,0.12095112717905
"14365","TR_avg_opp_Team2","Away_won_prob_diff",0.12095112717905,0.12095112717905
"2336","FGM3_avg_Team1","Neutral_won_prob_Team1",0.120947101466921,0.120947101466921
"3146","Neutral_won_prob_Team1","FGM3_avg_Team1",0.120947101466921,0.120947101466921
"7060","OR_percent_diff","PF_avg_opp_Team1",0.12092877493752,0.12092877493752
"16780","PF_avg_opp_Team1","OR_percent_diff",0.12092877493752,0.12092877493752
"8374","FTP_opp_Team2","Home_won_prob_Team2",-0.120924867193215,0.120924867193215
"10534","Home_won_prob_Team2","FTP_opp_Team2",-0.120924867193215,0.120924867193215
"3506","Away_won_prob_diff","FGP3_Team1",0.120913865938742,0.120913865938742
"14306","FGP3_Team1","Away_won_prob_diff",0.120913865938742,0.120913865938742
"15081","TR_diff","FGP3_diff",-0.120871386642308,0.120871386642308
"16431","FGP3_diff","TR_diff",-0.120871386642308,0.120871386642308
"874","Score_avg_opp_Team2","Seed_Diff",0.120826328004033,0.120826328004033
"7759","Seed_Diff","Score_avg_opp_Team2",0.120826328004033,0.120826328004033
"13437","FGP_opp_diff","EFF_Team2",-0.120790597101131,0.120790597101131
"14787","EFF_Team2","FGP_opp_diff",-0.120790597101131,0.120790597101131
"2194","Neutral_won_prob_Team1","Away_won_prob_Team1",0.120785035549064,0.120785035549064
"2329","Away_won_prob_Team1","Neutral_won_prob_Team1",0.120785035549064,0.120785035549064
"4047","Score_avg_diff_diff","FTA_avg_Team1",0.120782143623611,0.120782143623611
"13902","FTA_avg_Team1","Score_avg_diff_diff",0.120782143623611,0.120782143623611
"1748","FTP_diff_diff","Score_avg_diff_Team1",0.120708112953594,0.120708112953594
"15653","Score_avg_diff_Team1","FTP_diff_diff",0.120708112953594,0.120708112953594
"3260","STL_to_TO_diff","FGM3_avg_Team1",0.120696966938746,0.120696966938746
"17840","FGM3_avg_Team1","STL_to_TO_diff",0.120696966938746,0.120696966938746
"12210","Away_won_prob_diff","TO_avg_Team2",0.120650184686922,0.120650184686922
"14370","TO_avg_Team2","Away_won_prob_diff",0.120650184686922,0.120650184686922
"7610","AST_to_SCORE_diff","Winning_percent_Team2",-0.120642018546988,0.120642018546988
"17600","Winning_percent_Team2","AST_to_SCORE_diff",-0.120642018546988,0.120642018546988
"2009","Home_won_prob_diff","Overtime_won_prob_Team1",0.120633516245282,0.120633516245282
"14159","Overtime_won_prob_Team1","Home_won_prob_diff",0.120633516245282,0.120633516245282
"6361","Home_won_prob_diff","AST_to_SCORE_Team1",0.120631240175917,0.120631240175917
"14191","AST_to_SCORE_Team1","Home_won_prob_diff",0.120631240175917,0.120631240175917
"6483","TO_avg_opp_Team2","STL_avg_Team1",0.12056418640911,0.12056418640911
"12288","STL_avg_Team1","TO_avg_opp_Team2",0.12056418640911,0.12056418640911
"4115","OR_avg_opp_Team1","FTP_Team1",-0.12055791193667,0.12055791193667
"4655","FTP_Team1","OR_avg_opp_Team1",-0.12055791193667,0.12055791193667
"14408","TO_opp_diff","Away_won_prob_diff",-0.120540345130028,0.120540345130028
"17378","Away_won_prob_diff","TO_opp_diff",-0.120540345130028,0.120540345130028
"1822","Games_Team2","Overtime_Team1",0.120439546472397,0.120439546472397
"7222","Overtime_Team1","Games_Team2",0.120439546472397,0.120439546472397
"4202","TR_opp_diff","FTP_Team1",0.120386806404947,0.120386806404947
"16487","FTP_Team1","TR_opp_diff",0.120386806404947,0.120386806404947
"11823","TO_diff","OR_percent_Team2",0.120359509407505,0.120359509407505
"17223","OR_percent_Team2","TO_diff",0.120359509407505,0.120359509407505
"8817","FGP3_diff_diff","FGM_avg_Team2",-0.120343721569409,0.120343721569409
"15297","FGM_avg_Team2","FGP3_diff_diff",-0.120343721569409,0.120343721569409
"1355","STL_diff","Winning_percent_Team1",0.120340153445024,0.120340153445024
"17690","Winning_percent_Team1","STL_diff",0.120340153445024,0.120340153445024
"9376","TO_opp_diff","FGP_diff_Team2",-0.120309960939382,0.120309960939382
"17341","FGP_diff_Team2","TO_opp_diff",-0.120309960939382,0.120309960939382
"10192","TO_opp_diff","FTM_avg_Team2",0.12022467211183,0.12022467211183
"17347","FTM_avg_Team2","TO_opp_diff",0.12022467211183,0.12022467211183
"5274","Away_won_prob_diff","TR_avg_opp_Team1",-0.120022686433793,0.120022686433793
"14319","TR_avg_opp_Team1","Away_won_prob_diff",-0.120022686433793,0.120022686433793
"4334","OR_opp_diff","FTP_opp_Team1",0.119961928944501,0.119961928944501
"15944","FTP_opp_Team1","OR_opp_diff",0.119961928944501,0.119961928944501
"7743","TO_diff","Score_avg_Team2",0.119937612561314,0.119937612561314
"17193","Score_avg_Team2","TO_diff",0.119937612561314,0.119937612561314
"9326","FTP_opp_Team2","FGP_diff_Team2",-0.119902913159742,0.119902913159742
"10541","FGP_diff_Team2","FTP_opp_Team2",-0.119902913159742,0.119902913159742
"39","TR_avg_opp_Team1","Seed_num_Team1",0.119881893338895,0.119881893338895
"5169","Seed_num_Team1","TR_avg_opp_Team1",0.119881893338895,0.119881893338895
"1876","FGP_diff","Overtime_Team1",-0.11982225686585,0.11982225686585
"14566","Overtime_Team1","FGP_diff",-0.11982225686585,0.11982225686585
"8511","FTP_diff_Team2","Away_won_prob_Team2",0.119809969515398,0.119809969515398
"10671","Away_won_prob_Team2","FTP_diff_Team2",0.119809969515398,0.119809969515398
"3702","FTA_avg_Team1","FGP3_diff_Team1",-0.119737176501109,0.119737176501109
"3972","FGP3_diff_Team1","FTA_avg_Team1",-0.119737176501109,0.119737176501109
"10735","TO_diff","FTP_diff_Team2",-0.119720969453091,0.119720969453091
"17215","FTP_diff_Team2","TO_diff",-0.119720969453091,0.119720969453091
"14256","FGP3_opp_diff","Home_won_prob_diff",0.11971958126965,0.11971958126965
"15201","Home_won_prob_diff","FGP3_opp_diff",0.11971958126965,0.11971958126965
"11551","TO_diff","TR_avg_opp_Team2",0.119627961756715,0.119627961756715
"17221","TR_avg_opp_Team2","TO_diff",0.119627961756715,0.119627961756715
"1474","FTP_diff","Score_avg_Team1",0.119578918016921,0.119578918016921
"15379","Score_avg_Team1","FTP_diff",0.119578918016921,0.119578918016921
"7750","PF_diff","Score_avg_Team2",0.119545869683321,0.119545869683321
"18145","Score_avg_Team2","PF_diff",0.119545869683321,0.119545869683321
"8016","TO_opp_diff","Score_avg_diff_Team2",0.119337536231205,0.119337536231205
"17331","Score_avg_diff_Team2","TO_opp_diff",0.119337536231205,0.119337536231205
"11414","AST_opp_diff","TR_avg_Team2",0.1193328288651,0.1193328288651
"17084","TR_avg_Team2","AST_opp_diff",0.1193328288651,0.1193328288651
"9517","BLK_diff","FGM3_avg_Team2",0.119258166743008,0.119258166743008
"18022","FGM3_avg_Team2","BLK_diff",0.119258166743008,0.119258166743008
"5432","TO_opp_diff","TR_avg_diff_Team1",0.119205314358487,0.119205314358487
"17312","TR_avg_diff_Team1","TO_opp_diff",0.119205314358487,0.119205314358487
"1005","EFF_Team1","Games_Team1",0.119144841363679,0.119144841363679
"7080","Games_Team1","EFF_Team1",0.119144841363679,0.119144841363679
"5304","EFF_diff","TR_avg_opp_Team1",0.119044900672788,0.119044900672788
"18399","TR_avg_opp_Team1","EFF_diff",0.119044900672788,0.119044900672788
"408","EFF_diff","Seed_Diff_Team1",-0.118907377372201,0.118907377372201
"18363","Seed_Diff_Team1","EFF_diff",-0.118907377372201,0.118907377372201
"1787","FGM_avg_Team1","Overtime_Team1",-0.118891975309416,0.118891975309416
"2462","Overtime_Team1","FGM_avg_Team1",-0.118891975309416,0.118891975309416
"3231","Score_avg_diff_diff","FGM3_avg_Team1",0.118861298066965,0.118861298066965
"13896","FGM3_avg_Team1","Score_avg_diff_diff",0.118861298066965,0.118861298066965
"4822","Home_won_prob_Team2","DR_avg_Team1",-0.11880787190307,0.11880787190307
"8332","DR_avg_Team1","Home_won_prob_Team2",-0.11880787190307,0.11880787190307
"9226","FTP_diff","FGP_opp_Team2",-0.118791696400208,0.118791696400208
"15436","FGP_opp_Team2","FTP_diff",-0.118791696400208,0.118791696400208
"2438","AST_opp_diff","Neutral_won_prob_Team1",0.11877460011262,0.11877460011262
"17018","Neutral_won_prob_Team1","AST_opp_diff",0.11877460011262,0.11877460011262
"10458","TR_opp_diff","FTP_Team2",-0.118774295119445,0.118774295119445
"16533","FTP_Team2","TR_opp_diff",-0.118774295119445,0.118774295119445
"6526","PF_diff","STL_avg_Team1",-0.118771067237384,0.118771067237384
"18136","STL_avg_Team1","PF_diff",-0.118771067237384,0.118771067237384
"8536","Overtime_won_prob_diff","Away_won_prob_Team2",-0.118684349605882,0.118684349605882
"14071","Away_won_prob_Team2","Overtime_won_prob_diff",-0.118684349605882,0.118684349605882
"9772","FTP_diff_diff","FGP3_Team2",-0.118397320939592,0.118397320939592
"15712","FGP3_Team2","FTP_diff_diff",-0.118397320939592,0.118397320939592
"6065","OR_avg_opp_Team2","TO_avg_opp_Team1",0.118371743686975,0.118371743686975
"10925","TO_avg_opp_Team1","OR_avg_opp_Team2",0.118371743686975,0.118371743686975
"10605","BLK_diff","FTP_opp_Team2",0.118258145280254,0.118258145280254
"18030","FTP_opp_Team2","BLK_diff",0.118258145280254,0.118258145280254
"4116","DR_avg_Team1","FTP_Team1",-0.118251209474269,0.118251209474269
"4791","FTP_Team1","DR_avg_Team1",-0.118251209474269,0.118251209474269
"2698","FTP_diff","FGA_avg_Team1",-0.118128822195805,0.118128822195805
"15388","FGA_avg_Team1","FTP_diff",-0.118128822195805,0.118128822195805
"4206","AST_opp_diff","FTP_Team1",-0.118007397671879,0.118007397671879
"17031","FTP_Team1","AST_opp_diff",-0.118007397671879,0.118007397671879
"3366","Score_avg_opp_diff","FGA3_avg_Team1",-0.117995903670644,0.117995903670644
"13761","FGA3_avg_Team1","Score_avg_opp_diff",-0.117995903670644,0.117995903670644
"4112","FTP_opp_Team1","FTP_Team1",0.117984495225289,0.117984495225289
"4247","FTP_Team1","FTP_opp_Team1",0.117984495225289,0.117984495225289
"14812","OR_percent_diff","FGP_opp_diff",-0.117972314167394,0.117972314167394
"16837","FGP_opp_diff","OR_percent_diff",-0.117972314167394,0.117972314167394
"235","EFF_Team2","Seed_Pre_Team1",0.117931245950249,0.117931245950249
"13330","Seed_Pre_Team1","EFF_Team2",0.117931245950249,0.117931245950249
"13166","FGP_diff_diff","PF_avg_Team2",0.117752171397193,0.117752171397193
"14921","PF_avg_Team2","FGP_diff_diff",0.117752171397193,0.117752171397193
"1514","Neutral_won_prob_Team1","Score_avg_opp_Team1",-0.117687157125748,0.117687157125748
"2324","Score_avg_opp_Team1","Neutral_won_prob_Team1",-0.117687157125748,0.117687157125748
"942","AST_opp_diff","Seed_Diff",0.117612326752505,0.117612326752505
"17007","Seed_Diff","AST_opp_diff",0.117612326752505,0.117612326752505
"4956","Overtime_Team2","DR_avg_opp_Team1",0.117560023283828,0.117560023283828
"8061","DR_avg_opp_Team1","Overtime_Team2",0.117560023283828,0.117560023283828
"4188","FGP_diff","FTP_Team1",0.117538436967413,0.117538436967413
"14583","FTP_Team1","FGP_diff",0.117538436967413,0.117538436967413
"2303","TO_diff","Away_won_prob_Team1",0.117534169748737,0.117534169748737
"17153","Away_won_prob_Team1","TO_diff",0.117534169748737,0.117534169748737
"3975","FTP_Team1","FTA_avg_Team1",-0.117509428632932,0.117509428632932
"4110","FTA_avg_Team1","FTP_Team1",-0.117509428632932,0.117509428632932
"7303","STL_to_TO_Team2","Games_Team2",0.117506663394339,0.117506663394339
"12838","Games_Team2","STL_to_TO_Team2",0.117506663394339,0.117506663394339
"12486","FGP_diff_diff","AST_to_TO_Team2",-0.117475692435692,0.117475692435692
"14916","AST_to_TO_Team2","FGP_diff_diff",-0.117475692435692,0.117475692435692
"3992","STL_avg_Team1","FTA_avg_Team1",0.117405352016975,0.117405352016975
"6422","FTA_avg_Team1","STL_avg_Team1",0.117405352016975,0.117405352016975
"889","FGP3_opp_Team2","Seed_Diff",0.117371780090347,0.117371780090347
"9799","Seed_Diff","FGP3_opp_Team2",0.117371780090347,0.117371780090347
"2356","TO_avg_Team1","Neutral_won_prob_Team1",-0.117361402679369,0.117361402679369
"5866","Neutral_won_prob_Team1","TO_avg_Team1",-0.117361402679369,0.117361402679369
"247","FGP3_diff","Seed_Pre_Team1",-0.117345682041068,0.117345682041068
"14962","Seed_Pre_Team1","FGP3_diff",-0.117345682041068,0.117345682041068
"10167","Score_avg_diff_diff","FTM_avg_Team2",-0.117254242074778,0.117254242074778
"13947","FTM_avg_Team2","Score_avg_diff_diff",-0.117254242074778,0.117254242074778
"8975","PF_opp_diff","FGA_avg_Team2",-0.117227543010779,0.117227543010779
"18290","FGA_avg_Team2","PF_opp_diff",-0.117227543010779,0.117227543010779
"1340","FTP_diff_diff","Winning_percent_Team1",0.117148043433715,0.117148043433715
"15650","Winning_percent_Team1","FTP_diff_diff",0.117148043433715,0.117148043433715
"4588","Winning_percent_diff","OR_avg_Team1",0.11705640702694,0.11705640702694
"13498","OR_avg_Team1","Winning_percent_diff",0.11705640702694,0.11705640702694
"2882","FGP3_Team1","FGP_opp_Team1",0.117019643070041,0.117019643070041
"3422","FGP_opp_Team1","FGP3_Team1",0.117019643070041,0.117019643070041
"263","TO_diff","Seed_Pre_Team1",-0.116970346354304,0.116970346354304
"17138","Seed_Pre_Team1","TO_diff",-0.116970346354304,0.116970346354304
"1007","Games_won_Team2","Games_Team1",0.116871859553579,0.116871859553579
"7352","Games_Team1","Games_won_Team2",0.116871859553579,0.116871859553579
"8559","TO_diff","Away_won_prob_Team2",-0.116868253114728,0.116868253114728
"17199","Away_won_prob_Team2","TO_diff",-0.116868253114728,0.116868253114728
"13155","EFF_Team2","PF_avg_Team2",0.116854237369321,0.116854237369321
"13425","PF_avg_Team2","EFF_Team2",0.116854237369321,0.116854237369321
"7963","FTM_avg_Team2","Score_avg_diff_Team2",0.116852506756343,0.116852506756343
"10123","Score_avg_diff_Team2","FTM_avg_Team2",0.116852506756343,0.116852506756343
"13045","AST_diff","BLK_avg_Team2",-0.116837236647739,0.116837236647739
"16960","BLK_avg_Team2","AST_diff",-0.116837236647739,0.116837236647739
"13850","FTP_diff","Score_avg_opp_diff",-0.116817089777341,0.116817089777341
"15470","Score_avg_opp_diff","FTP_diff",-0.116817089777341,0.116817089777341
"3650","FTP_diff","FGP3_opp_Team1",0.116734708077671,0.116734708077671
"15395","FGP3_opp_Team1","FTP_diff",0.116734708077671,0.116734708077671
"3911","Score_avg_diff_diff","FTM_avg_Team1",0.116642925528972,0.116642925528972
"13901","FTM_avg_Team1","Score_avg_diff_diff",0.116642925528972,0.116642925528972
"9499","FTP_opp_diff","FGM3_avg_Team2",0.116619497966331,0.116619497966331
"15574","FGM3_avg_Team2","FTP_opp_diff",0.116619497966331,0.116619497966331
"1203","FTP_opp_diff","Games_won_Team1",0.116540059697637,0.116540059697637
"15513","Games_won_Team1","FTP_opp_diff",0.116540059697637,0.116540059697637
"4719","STL_to_TO_Team2","OR_avg_opp_Team1",-0.116539437330926,0.116539437330926
"12819","OR_avg_opp_Team1","STL_to_TO_Team2",-0.116539437330926,0.116539437330926
"4453","Score_avg_diff","FTP_diff_Team1",0.116445311885653,0.116445311885653
"13633","FTP_diff_Team1","Score_avg_diff",0.116445311885653,0.116445311885653
"6102","OR_opp_diff","TO_avg_opp_Team1",-0.116406213197388,0.116406213197388
"15957","TO_avg_opp_Team1","OR_opp_diff",-0.116406213197388,0.116406213197388
"9641","TR_diff","FGA3_avg_Team2",0.116395185695666,0.116395185695666
"16391","FGA3_avg_Team2","TR_diff",0.116395185695666,0.116395185695666
"8700","STL_to_TO_diff","Neutral_won_prob_Team2",-0.116375248807652,0.116375248807652
"17880","Neutral_won_prob_Team2","STL_to_TO_diff",-0.116375248807652,0.116375248807652
"11511","OR_percent_Team2","TR_avg_opp_Team2",0.116325030613493,0.116325030613493
"11781","TR_avg_opp_Team2","OR_percent_Team2",0.116325030613493,0.116325030613493
"9246","PF_diff","FGP_opp_Team2",0.116311073545416,0.116311073545416
"18156","FGP_opp_Team2","PF_diff",0.116311073545416,0.116311073545416
"3716","TO_avg_Team1","FGP3_diff_Team1",-0.116287501532255,0.116287501532255
"5876","FGP3_diff_Team1","TO_avg_Team1",-0.116287501532255,0.116287501532255
"5667","TO_avg_opp_Team2","AST_avg_Team1",0.115958903462501,0.115958903462501
"12282","AST_avg_Team1","TO_avg_opp_Team2",0.115958903462501,0.115958903462501
"15090","AST_to_SCORE_diff","FGP3_diff",0.115935836515691,0.115935836515691
"17655","FGP3_diff","AST_to_SCORE_diff",0.115935836515691,0.115935836515691
"2161","TR_diff","Home_won_prob_Team1",0.115924365100665,0.115924365100665
"16336","Home_won_prob_Team1","TR_diff",0.115924365100665,0.115924365100665
"3016","FGM3_avg_Team1","FGP_diff_Team1",-0.115882599736695,0.115882599736695
"3151","FGP_diff_Team1","FGM3_avg_Team1",-0.115882599736695,0.115882599736695
"5282","FTP_diff","TR_avg_opp_Team1",-0.115842352118002,0.115842352118002
"15407","TR_avg_opp_Team1","FTP_diff",-0.115842352118002,0.115842352118002
"10989","FGP_opp_diff","OR_avg_opp_Team2",-0.115836348548212,0.115836348548212
"14769","OR_avg_opp_Team2","FGP_opp_diff",-0.115836348548212,0.115836348548212
"1001","STL_to_TO_Team1","Games_Team1",0.115766073855415,0.115766073855415
"6536","Games_Team1","STL_to_TO_Team1",0.115766073855415,0.115766073855415
"12759","FGP3_diff","STL_avg_Team2",0.115757166516441,0.115757166516441
"15054","STL_avg_Team2","FGP3_diff",0.115757166516441,0.115757166516441
"9787","STL_diff","FGP3_Team2",0.115721034620918,0.115721034620918
"17752","FGP3_Team2","STL_diff",0.115721034620918,0.115721034620918
"2073","FTP_diff_Team1","Home_won_prob_Team1",0.115624464198057,0.115624464198057
"4368","Home_won_prob_Team1","FTP_diff_Team1",0.115624464198057,0.115624464198057
"9752","BLK_avg_Team2","FGP3_Team2",-0.115613303442497,0.115613303442497
"12992","FGP3_Team2","BLK_avg_Team2",-0.115613303442497,0.115613303442497
"3719","AST_to_SCORE_Team1","FGP3_diff_Team1",0.115597499233336,0.115597499233336
"6284","FGP3_diff_Team1","AST_to_SCORE_Team1",0.115597499233336,0.115597499233336
"4875","FTP_opp_diff","DR_avg_Team1",0.115590158430654,0.115590158430654
"15540","DR_avg_Team1","FTP_opp_diff",0.115590158430654,0.115590158430654
"11394","Away_won_prob_diff","TR_avg_Team2",-0.115559845872267,0.115559845872267
"14364","TR_avg_Team2","Away_won_prob_diff",-0.115559845872267,0.115559845872267
"8553","TR_diff","Away_won_prob_Team2",-0.115526246428172,0.115526246428172
"16383","Away_won_prob_Team2","TR_diff",-0.115526246428172,0.115526246428172
"6076","AST_to_TO_Team2","TO_avg_opp_Team1",-0.115507391021023,0.115507391021023
"12421","TO_avg_opp_Team1","AST_to_TO_Team2",-0.115507391021023,0.115507391021023
"5819","Neutral_won_prob_diff","AST_avg_opp_Team1",-0.115484297330117,0.115484297330117
"14459","AST_avg_opp_Team1","Neutral_won_prob_diff",-0.115484297330117,0.115484297330117
"931","FTP_opp_diff","Seed_Diff",0.115403754148124,0.115403754148124
"15511","Seed_Diff","FTP_opp_diff",0.115403754148124,0.115403754148124
"13159","Score_avg_diff_diff","PF_avg_Team2",0.115297741735325,0.115297741735325
"13969","PF_avg_Team2","Score_avg_diff_diff",0.115297741735325,0.115297741735325
"3447","AST_to_SCORE_Team1","FGP3_Team1",0.115249077533049,0.115249077533049
"6282","FGP3_Team1","AST_to_SCORE_Team1",0.115249077533049,0.115249077533049
"9501","OR_diff","FGM3_avg_Team2",0.115239917710237,0.115239917710237
"15846","FGM3_avg_Team2","OR_diff",0.115239917710237,0.115239917710237
"1017","FGM_avg_Team2","Games_Team1",-0.115177832296165,0.115177832296165
"8712","Games_Team1","FGM_avg_Team2",-0.115177832296165,0.115177832296165
"12065","PF_avg_Team2","AST_avg_opp_Team2",0.115111692270558,0.115111692270558
"13145","AST_avg_opp_Team2","PF_avg_Team2",0.115111692270558,0.115111692270558
"12235","STL_diff","TO_avg_Team2",-0.115068328082902,0.115068328082902
"17770","TO_avg_Team2","STL_diff",-0.115068328082902,0.115068328082902
"1218","AST_to_SCORE_diff","Games_won_Team1",0.114949276633519,0.114949276633519
"17553","Games_won_Team1","AST_to_SCORE_diff",0.114949276633519,0.114949276633519
"6507","FTP_opp_diff","STL_avg_Team1",0.114909937160559,0.114909937160559
"15552","STL_avg_Team1","FTP_opp_diff",0.114909937160559,0.114909937160559
"13976","Overtime_won_prob_diff","Score_avg_diff_diff",0.114897902169734,0.114897902169734
"14111","Score_avg_diff_diff","Overtime_won_prob_diff",0.114897902169734,0.114897902169734
"11694","PF_diff","TR_avg_diff_Team2",-0.114881767653791,0.114881767653791
"18174","TR_avg_diff_Team2","PF_diff",-0.114881767653791,0.114881767653791
"6663","PF_opp_diff","STL_to_TO_Team1",-0.114879780214552,0.114879780214552
"18273","STL_to_TO_Team1","PF_opp_diff",-0.114879780214552,0.114879780214552
"5937","AST_avg_opp_Team2","TO_avg_Team1",0.114871511670952,0.114871511670952
"12012","TO_avg_Team1","AST_avg_opp_Team2",0.114871511670952,0.114871511670952
"3654","OR_opp_diff","FGP3_opp_Team1",0.114832112211767,0.114832112211767
"15939","FGP3_opp_Team1","OR_opp_diff",0.114832112211767,0.114832112211767
"5355","PF_avg_Team1","TR_avg_diff_Team1",-0.114809766847175,0.114809766847175
"6840","TR_avg_diff_Team1","PF_avg_Team1",-0.114809766847175,0.114809766847175
"6103","DR_diff","TO_avg_opp_Team1",-0.114806450467907,0.114806450467907
"16093","TO_avg_opp_Team1","DR_diff",-0.114806450467907,0.114806450467907
"10873","AST_to_TO_diff","OR_avg_Team2",0.114751627595691,0.114751627595691
"17488","OR_avg_Team2","AST_to_TO_diff",0.114751627595691,0.114751627595691
"766","TR_avg_diff_Team2","Seed_Diff_Team2",-0.114717042372885,0.114717042372885
"11566","Seed_Diff_Team2","TR_avg_diff_Team2",-0.114717042372885,0.114717042372885
"14543","TO_diff","Neutral_won_prob_diff",0.114668049857782,0.114668049857782
"17243","Neutral_won_prob_diff","TO_diff",0.114668049857782,0.114668049857782
"1922","Neutral_won_prob_Team1","Overtime_won_prob_Team1",0.114529426676457,0.114529426676457
"2327","Overtime_won_prob_Team1","Neutral_won_prob_Team1",0.114529426676457,0.114529426676457
"4736","FGP3_opp_diff","OR_avg_opp_Team1",0.114510446069006,0.114510446069006
"15131","OR_avg_opp_Team1","FGP3_opp_diff",0.114510446069006,0.114510446069006
"2572","OR_percent_diff","FGM_avg_Team1",0.114458961382027,0.114458961382027
"16747","FGM_avg_Team1","OR_percent_diff",0.114458961382027,0.114458961382027
"5930","DR_avg_Team2","TO_avg_Team1",-0.114347087875137,0.114347087875137
"11060","TO_avg_Team1","DR_avg_Team2",-0.114347087875137,0.114347087875137
"16857","AST_to_TO_diff","OR_percent_diff",-0.114269221383723,0.114269221383723
"17532","OR_percent_diff","AST_to_TO_diff",-0.114269221383723,0.114269221383723
"8526","STL_avg_Team2","Away_won_prob_Team2",0.114257394400096,0.114257394400096
"12711","Away_won_prob_Team2","STL_avg_Team2",0.114257394400096,0.114257394400096
"2834","FTP_diff","FGP_Team1",0.114192138706369,0.114192138706369
"15389","FGP_Team1","FTP_diff",0.114192138706369,0.114192138706369
"15491","TR_diff_diff","FTP_diff",-0.114188497769526,0.114188497769526
"16706","FTP_diff","TR_diff_diff",-0.114188497769526,0.114188497769526
"421","Score_avg_diff_Team1","Seed_num_Team2",0.114141005552066,0.114141005552066
"1636","Seed_num_Team2","Score_avg_diff_Team1",0.114141005552066,0.114141005552066
"10709","Score_avg_diff","FTP_diff_Team2",-0.114129105492523,0.114129105492523
"13679","FTP_diff_Team2","Score_avg_diff",-0.114129105492523,0.114129105492523
"3250","TR_opp_diff","FGM3_avg_Team1",-0.114056401154314,0.114056401154314
"16480","FGM3_avg_Team1","TR_opp_diff",-0.114056401154314,0.114056401154314
"6234","FTP_diff","AST_to_TO_Team1",0.113990620824296,0.113990620824296
"15414","AST_to_TO_Team1","FTP_diff",0.113990620824296,0.113990620824296
"12632","DR_opp_diff","AST_to_SCORE_Team2",-0.113966678113848,0.113966678113848
"16277","AST_to_SCORE_Team2","DR_opp_diff",-0.113966678113848,0.113966678113848
"4127","AST_to_SCORE_Team1","FTP_Team1",-0.113873377588544,0.113873377588544
"6287","FTP_Team1","AST_to_SCORE_Team1",-0.113873377588544,0.113873377588544
"2304","TO_opp_diff","Away_won_prob_Team1",-0.113780679804718,0.113780679804718
"17289","Away_won_prob_Team1","TO_opp_diff",-0.113780679804718,0.113780679804718
